;L, μμ;vt41,nacro,200,2000.csv;Result;fail;Predict
246;920,0;360,144;376,72452462752096;274,913796923829;391,4411908094611
247;923,3333333333334;358,584;376,7525156835066;330,09496214182525;391,4669809854773
248;926,6666666666666;360,528;376,78050673949224;264,14397531724;391,4927711614935
249;930,0;360,288;376,8084977954779;272,92684741038903;391,51856133750977
250;933,3333333333334;359,784;376,83648885146357;290,78737602928965;391,54435151352595
251;936,6666666666666;359,184;376,8644799074492;312,59936975771427;391,5701416895422
252;940,0;360,048;376,89247096343485;283,7362020379996;391,59593186555844
253;943,3333333333334;360,984;376,9204620194205;253,9708216964322;391,6217220415747
254;946,6666666666666;360,768;376,9484530754062;261,80706172542216;391,6475122175909
255;950,0;363,792;376,9764441313918;173,8295670537928;391,6733023936071
256;953,3333333333334;361,296;377,00443518737745;246,75493603603837;391,69909256962336
257;956,6666666666666;346,944;377,0324262433631;905,3133938022997;391,72488274563955
258;960,0;326,184;377,0604172993488;2588,4098372174735;391,7506729216558
259;963,3333333333334;324,6;377,0884083553344;2755,033011676338;391,77646309767204
260;966,6666666666666;320,80799999999994;377,11639941132006;3170,6358442647565;391,8022532736883
261;970,0;318,12;377,1443904673057;3483,8786700369674;391,82804344970447
262;973,3333333333334;331,296;377,1723815232914;2104,6423816705924;391,8538336257207
263;976,6666666666666;347,064;377,20037257927703;908,2009522369991;391,87962380173695
264;980,0;347,976;377,22836363526267;855,7007782496378;391,90541397775314
265;983,3333333333334;347,544;377,2563546912483;882,8240212985462;391,9312041537694
266;986,6666666666666;350,73599999999993;377,28434574723394;704,8146619146781;391,95699432978563
267;990,0;351,79200000000003;377,31233680321964;651,2875905497651;391,9827845058019
268;993,3333333333334;353,904;377,3403278592053;549,2614635241614;392,00857468181806
269;1000,0;354,336;377,39630997117655;531,777895966744;392,06015503385055
270;1003,3333333333334;356,66400000000004;377,42430102716224;430,9900987383919;392,08594520986674
271;1013,3333333333334;357,72;377,50827419511916;391,5757956212176;392,1633157379154
272;1016,6666666666666;358,32;377,53626525110485;369,26485020082004;392,18910591393166
273;1020,0;360,36;377,5642563070905;295,9864350800624;392,2148960899479
274;1023,3333333333334;360,36;377,5922473630761;296,95034918224366;392,24068626596414
275;1026,6666666666667;361,512;377,62023841906176;259,4753449653374;392,26647644198033
276;1030,0;361,728;377,64822947504746;253,4537065381696;392,2922666179966
277;1033,3333333333333;362,808;377,6762205310331;221,06398175943428;392,3180567940128
278;1036,6666666666667;361,104;377,70421158701873;275,5670247337915;392,343846970029
279;1040,0;362,04;377,73220264300437;246,2452237891127;392,36963714604525
280;1043,3333333333333;359,95199999999994;377,76019369899007;317,13176282075153;392,3954273220615
281;1046,6666666666667;360,864;377,7881847549757;286,4280296205528;392,42121749807774
282;1050,0;360,216;377,81617581096134;309,7661885767484;392,4470076740939
283;1053,3333333333333;361,464;377,844166866947;268,3098665890276;392,47279785011017
284;1056,6666666666667;361,824;377,8721579229326;257,5433727193845;392,4985880261264
285;1060,0;361,896;377,9001489789183;256,1327845394115;392,5243782021426
286;1063,3333333333333;363,936;377,92814003490395;195,77998275636244;392,55016837815884
287;1066,6666666666667;363,288;377,9561310908896;215,15406969952136;392,5759585541751
288;1070,0;363,552;377,9841221468752;208,28614966232567;392,6017487301913
289;1073,3333333333333;363,216;378,0121132028609;218,9249659118749;392,6275389062075
290;1076,6666666666667;363,528;378,04010425884655;210,60117001963172;392,65332908222376
291;1080,0;362,304;378,0680953148322;248,5067010951151;392,67911925824
292;1083,3333333333333;361,896;378,09608637081783;262,4427984219571;392,7049094342562
293;1086,6666666666667;362,496;378,1240774268035;244,23680405816646;392,73069961027244
294;1090,0;361,536;378,15206848278916;276,0937318247393;392,7564897862887
295;1093,3333333333333;362,376;378,1800595387748;249,76829790513946;392,78227996230487
296;1096,6666666666667;360,09599999999995;378,20805059476044;328,04637674716383;392,8080701383211
297;1100,0;361,488;378,23604165074613;280,4968991351272;392,83386031433736
298;1103,3333333333333;360,312;378,26403270673177;322,27547830356673;392,8596504903536
299;1106,6666666666667;360,6;378,2920237627174;313,00770482055657;392,8854406663698
300;1110,0;361,224;378,32001481870304;292,27372268131444;392,91123084238603
301;1113,3333333333333;362,424;378,34800587468874;253,57396309712215;392,9370210184023
302;1116,6666666666667;362,952;378,3759969306744;237,8996813174526;392,96281119441846
303;1120,0;362,712;378,40398798666;246,2384869734825;392,9886013704347
304;1123,3333333333333;364,944;378,43197904264565;181,92557865484784;393,01439154645095
305;1126,6666666666667;363,552;378,45997009863135;222,24757246168565;393,0401817224672
306;1130,0;365,76;378,487961154617;162,0009951534391;393,0659718984834
307;1133,3333333333333;365,208;378,5159522106026;177,10159203968246;393,0917620744996
308;1136,6666666666667;367,176;378,54394326658826;129,2301341123696;393,11755225051587
309;1140,0;366,528;378,5719343225739;145,05635396647304;393,14334242653206
310;1143,3333333333333;368,304;378,5999253785596;106,00607940086797;393,1691326025483
311;1146,6666666666667;368,064;378,6279164345452;111,5963304360543;393,19492277856455
312;1150,0;368,016;378,65590749053086;113,2076314070544;393,2207129545808
313;1153,3333333333333;369,096;378,6838985465165;91,92779853829319;393,246503130597
314;1156,6666666666667;369,0;378,7118896025022;94,32079965119028;393,2722933066132
315;1160,0;370,104;378,73988065848783;74,57843474764454;393,29808348262947
316;1163,3333333333333;370,2;378,7678717144735;73,40842571567478;393,32387365864565
317;1166,6666666666667;370,704;378,7958627704591;65,47824309594205;393,3496638346619
318;1170,0;369,36;378,8238538264448;89,5645292483137;393,37545401067814
319;1173,3333333333333;367,2;378,85184488243044;135,76548916422072;393,4012441866943
320;1176,6666666666667;367,176;378,8798359384161;136,97977567336008;393,4270343627106
321;1180,0;366,096;378,9078269944017;164,14291093448043;393,4528245387268
322;1183,3333333333333;368,4;378,9358180503874;111,00346199086967;393,47861471474306
323;1186,6666666666667;368,472;378,96380910637305;110,07805832457285;393,50440489075925
324;1190,0;364,848;378,9918001623587;200,04708303273722;393,5301950667755
325;1193,3333333333333;333,384;379,0197912183443;2082,6254401243114;393,55598524279173
326;1196,6666666666667;326,352;379,04778227433;2776,845469503596;393,5817754188079
327;1200,0;324,31199999999995;379,07577333031566;2999,070869374197;393,60756559482417
328;1203,3333333333333;321,504;379,1037643863013;3317,7328573574205;393,6333557708404
329;1206,6666666666667;324,79200000000003;379,13175544228693;2952,809021527549;393,65914594685665
330;1210,0;352,67999999999995;379,15974649827257;701,176974612781;393,68493612287284
331;1213,3333333333333;358,67999999999995;379,18773755425826;420,5672995943367;393,7107262988891
332;1216,6666666666667;357,048;379,2157286102439;491,40819173742585;393,73651647490533
333;1220,0;359,424;379,24371966622954;392,82128764792674;393,7623066509215
334;1223,3333333333333;360,504;379,2717107222152;352,2269657527497;393,78809682693776
335;1226,6666666666667;363,384;379,29970177820087;253,30956309262587;393,813887002954
336;1230,0;364,824;379,3276928341865;210,35710582843268;393,83967717897025
337;1233,3333333333333;366,336;379,35568389017214;169,51216860000775;393,86546735498644
338;1236,6666666666667;366,96;379,3836749461578;154,34769916778907;393,8912575310027
339;1240,0;369,168;379,4116660021435;104,93269316346999;393,9170477070189
340;1243,3333333333333;369,36;379,4396570581291;101,5994864094918;393,9428378830351
341;1246,6666666666667;368,424;379,46764811411475;121,9621636683908;393,96862805905135
342;1250,0;370,224;379,4956391701004;85,96329290054004;393,9944182350676
343;1266,6666666666667;369,36;379,6355944500287;105,58784130146016;394,1233691151487
344;1270,0;369,12;379,66358550601433;111,16719532263532;394,14915929116495
345;1273,3333333333333;369,12;379,69157656199997;111,75823100622692;394,1749494671812
346;1276,6666666666667;370,224;379,7195676179856;90,16580438773698;394,2007396431974
347;1280,0;370,608;379,74755867397124;83,53153275496288;394,2265298192136
348;1283,3333333333333;371,73599999999993;379,77554972995694;64,63435986045171;394,25231999522987
349;1286,6666666666667;372,048;379,8035407859426;60,14841288241872;394,2781101712461
350;1290,0;370,992;379,8315318419282;78,13732318446242;394,3039003472623
351;1293,3333333333333;373,272;379,85952289791385;43,39545793053938;394,32969052327854
352;1296,6666666666667;371,544;379,88751395389954;69,61422509891666;394,3554806992948
353;1300,0;373,416;379,9155050098852;42,2435653735226;394,381270875311
354;1303,3333333333333;373,728;379,9434960658708;38,632391344855506;394,4070610513272
355;1306,6666666666667;375,336;379,97148712185646;21,487740856896927;394,43285122734346
356;1310,0;374,928;379,99947817784215;25,71989090832916;394,4586414033597
357;1313,3333333333333;376,32;380,0274692338278;13,745328119779652;394,4844315793759
358;1316,6666666666667;375,096;380,0554602898134;24,596246366236223;394,51022175539214
359;1320,0;374,952;380,08345134579906;26,331792914303026;394,5360119314084
360;1323,3333333333333;375,216;380,11144240178476;23,96535630919203;394,56180210742457
361;1326,6666666666667;373,824;380,1394334577704;39,88469975952557;394,5875922834408
362;1330,0;373,656;380,16742451375603;42,3986491983429;394,61338245945706
363;1333,3333333333333;372,744;380,19541556974167;55,52359399298815;394,6391726354733
364;1336,6666666666667;373,104;380,22340662572736;50,6859507024509;394,6649628114895
365;1340,0;371,568;380,251397681713;75,40139529877901;394,69075298750573
366;1343,3333333333333;373,104;380,27938873769864;51,486203537092685;394,716543163522
367;1346,6666666666667;373,176;380,3073797936843;50,85657776176857;394,74233333953816
368;1350,0;375,144;380,3353708496699;26,95033129880247;394,7681235155544
369;1353,3333333333333;375,528;380,3633619056556;23,380724758665245;394,79391369157065
